customer_id,tenure_months,monthly_charges,usage_minutes_last_30d,avg_sessions_per_week,support_tickets_last_90d,usage_trend_ratio,revenue_lifetime,engagement_score,churn
25,30,99.86366874428717,490.23849713449613,6.392817315797485,3,1.171544429072385,2995.910062328615,296.7002252070166,0
26,38,57.02373623930197,568.6173270702432,2.967210044705378,3,1.0438724012153655,2166.9019770934747,342.35728026002806,0
27,2,60.891487038416486,441.6048068046303,5.88447908702215,3,0.8108543862890952,121.78297407683297,267.31667571758703,0
28,21,76.24631290861073,448.6966546334249,5.434009996450761,1,1.2835095565294603,1601.1725710808255,271.39159677863523,0
29,33,97.2903256843692,385.93707383145477,6.30108829688082,1,1.279778621599579,3210.5807475841834,234.0826796176252,0
30,12,97.27897266431322,346.74706258747653,8.283461739077447,2,0.7338690517073458,1167.3476719717587,211.3616222481169,0
31,58,74.9035075618974,517.0405817325243,7.89649203073982,1,0.8788760314732239,4344.4034385900495,313.38294585181046,0
32,22,90.46026724507622,431.7508749497699,2.22232154722917,3,1.1668777534452848,1990.125879391677,259.9394535887536,0
33,44,41.218831013422076,384.2123385383926,1.009506833884696,0,1.1857644023900304,1813.6285645905714,230.93120585658943,0
34,25,60.61360019740894,277.28500169543173,5.4914198748944685,2,1.2807518643091291,1515.3400049352235,168.56756896721683,0
35,49,61.02099121072798,586.6138645249744,5.338676092112405,3,1.4943984071150873,2990.028569325671,354.1037891518296,0
36,27,100.04425819519635,413.5150521559084,2.727681434656859,1,1.0836050271181976,2701.1949712703013,249.20010386740776,0
37,59,88.09308325816015,252.7932907337739,3.078459968652621,0,1.2553314145507444,5197.491912231449,152.90735842772537,0
38,42,78.69305551809201,409.7706958989428,3.4592932485368024,1,1.5,3305.1083317598645,247.24613483878036,0
39,28,80.63470127658748,375.88954746393256,7.670057330547321,1,0.99708292895308,2257.771635744449,228.60175141057846,0
40,16,106.36678552060249,370.9664319825822,4.055007278130863,2,0.8431782188381998,1701.8685683296399,224.20186210080166,0
41,15,71.59640666986897,469.15117623656386,1.9922401852893712,2,1.0509806734147136,1073.9461000480346,282.28760181605406,0
42,47,48.71865382931921,376.0552574283717,4.871136706556302,1,1.3186459126000982,2289.776729978003,227.58160913964554,0
43,51,96.74390368790608,363.34011375034095,4.994543106550123,3,1.362636190382553,4933.939088083211,220.0018854928246,0
44,44,78.63678074410122,563.488568432663,2.935771742392477,0,1.029313132105129,3460.0183527404533,339.26744975655475,0
45,55,94.07343356331562,191.25196296856222,6.180777585915548,1,0.9669767659252635,5174.038845982359,117.22348881550354,0
46,52,74.10470385226985,393.8341230526868,7.274478081792011,2,0.7451340264962001,3853.4446003180324,239.21026506432887,0
47,57,58.22620952592214,511.46222327905764,4.289249815140021,1,1.0159660389980754,3318.893942977562,308.5930338934906,0
48,3,83.05643442165953,475.231893867096,1.992179438777212,1,0.7642948264359326,249.1693032649786,285.9360080957685,1
49,37,75.20350141482861,522.4058311931942,4.452509675107691,1,0.8055946109669557,2782.5295523486584,315.2245025859596,0
50,51,78.69884565748818,642.5886255860804,5.603346522479674,2,1.0472446433829627,4013.6411285318973,387.79451396064013,0
51,7,107.33140988234832,603.8742092670391,1.0,2,0.7445081123647562,751.3198691764383,362.7245255602234,0
52,21,53.02595045230599,261.33583433405505,5.963033908555975,0,1.0710693431969847,1113.544959498426,159.1867141638554,0
53,9,80.71837320951965,206.71559006710046,4.250004703005163,2,1.1897911657163192,726.4653588856769,125.72935592146234,0
54,39,58.620066196826464,439.22228880382187,5.087434902966167,0,0.7893967516655509,2286.182581676232,265.5683472434796,0
55,18,23.18908053759884,237.50587821308554,4.42075394558474,0,0.8821964915905791,417.40344967677913,144.2718285060852,0
56,4,74.02069621955552,168.82368157659081,3.4931204181062605,3,0.7106958980933266,296.08278487822207,102.69145711319699,1
57,25,75.62045873999614,437.94914294339037,4.7780167280694865,1,1.1187281515914151,1890.5114684999035,264.680692457262,0
58,14,87.47044205901517,468.04543905822806,3.9821594765017605,2,0.7024638554391678,1224.5861888262125,282.4201272255375,0
59,50,70.64918502832113,605.3368774658816,4.284838050103612,2,1.1399156620161164,3532.4592514160563,364.9160616995704,0
60,58,45.21999289752056,492.2117283988508,3.239163976049228,2,1.0579615931953894,2622.7595880561926,296.62270262973016,0
61,9,58.55136845490274,630.3472103163573,6.073549971767815,2,1.4317682573262804,526.9623160941247,380.6377461785215,0
62,26,101.33917673373408,442.66650224031736,7.473597082705616,1,1.3344089542684214,2634.8185950770862,268.5893401772727,0
63,53,58.267441414187374,263.6475713584771,3.253444955351547,2,0.7625716422265667,3088.174394951931,159.48992079722686,0
64,2,106.66451059385012,498.6624467405949,4.766369905095647,0,1.3650161261915241,213.32902118770025,301.10401600639517,0
65,20,95.99968585142767,560.1175719423785,2.809612135832723,3,0.8930591710769886,1919.9937170285534,337.19438801976014,0
66,28,68.6443879132786,446.9301277493886,5.776067376687583,1,0.8386318395197594,1922.042861571801,270.46850360030817,0
67,47,60.41841673794602,574.0660558426888,5.4484860741473975,2,0.8984274685600998,2839.6655866834626,346.6190279352722,0
68,7,95.95825938261157,385.20991443565873,3.842074756914926,2,0.9423834599866688,671.707815678281,232.6627785641612,0
69,44,70.1817750981276,465.50789405383887,4.8345020323769345,1,1.4318287852156868,3087.9981043176144,281.23853724525407,0
70,8,44.08699720600083,379.0801502389757,6.730551208721808,1,0.5,352.69597764800665,230.14031062687414,0
71,47,86.24633241246516,685.4852309676523,1.785256859333733,3,1.3704493200641377,4053.577623385863,412.0052413243249,0
72,35,83.34526895716373,500.9512823592654,2.4163535095299222,0,1.1658997157366708,2917.0844135007305,301.5373108193712,0
73,14,97.75412405429556,265.99538429785514,6.163669201552907,4,1.0335616043370326,1368.557736760138,162.06269825933424,0
74,17,81.99189998720594,622.3116962169544,5.108955691547825,1,0.8802354109843915,1393.862299782501,375.43060000679174,0
75,36,64.01706045908566,312.0184289971134,4.85966660109759,2,0.9814811825878477,2304.6141765270836,189.15492403870707,0
76,50,100.39357679204268,401.6435151479847,6.885971773252895,2,1.170260505070937,5019.678839602134,243.74049779809198,0
77,40,102.33980865357687,456.19609549907926,6.408867947493432,3,1.192396925204239,4093.592346143075,276.2812044784449,0
78,4,79.66411927970415,465.9990369812385,8.430208108687664,0,0.8337184211915916,318.6564771188166,282.9715054322181,0
79,2,76.20643829065945,458.0466668186078,6.789873200709613,0,1.1546978572074251,152.4128765813189,277.5439493714485,0
80,6,48.5345795378979,264.0345393592655,6.051451025878119,1,0.8823760573736388,291.20747722738736,160.84130402591055,0
81,54,62.84947315307048,458.44415621945325,4.892078609063239,1,0.9647801561964852,3393.8715502658056,277.0233251752972,0
82,42,90.21539283918707,532.0775124562844,4.711673373727783,2,1.262504726475112,3789.0464992458574,321.1311768232617,0
83,4,63.85439399274598,528.6236835992989,4.993519803144688,1,1.1587240331404587,255.41757597098393,319.1716180808372,0
84,54,45.86324261213355,243.7824887857555,5.445959710628586,1,0.6762514578974377,2476.6151010552117,148.44787715570473,0
85,29,144.917555792002,321.32165422227666,2.5865380371898627,2,1.0269885671504557,4202.609117968058,193.82760774824195,0
86,18,45.73188083146623,274.6574024558944,5.527188161044463,3,1.0838740828388795,823.1738549663921,167.00531673795442,0
87,26,120.13502792868235,440.7775590400539,4.513347013252548,3,1.029749679640045,3123.510726145741,266.2718742293333,0
88,44,68.8515311080348,213.80226610629268,5.714101630459384,2,0.5,3029.4673687535314,130.56700031595935,0
89,34,73.30874001712384,265.2708673262238,3.8446493877693086,2,0.7290737055627405,2492.4971605822107,160.700380150842,0
90,10,61.554434556248026,320.1838012418523,3.681149881258369,0,0.6453099218896181,615.5443455624802,193.58274069761472,0
91,36,90.65674329475785,184.38518653231333,5.4614286450523135,1,0.8731732450819611,3263.6427586112823,112.81568337740892,0
92,14,46.20451573779832,396.6641075369084,5.954540876600849,2,1.0275758553998287,646.8632203291764,240.38028087278536,0
93,31,38.19341927531656,147.22057131902855,3.792131816010273,1,0.8955693710051021,1183.9959975348133,89.84919551782124,0
94,48,107.20343058757213,458.2413723452239,7.638414367437912,2,0.8758040826666663,5145.764668203462,278.0001891541095,0
95,15,58.920552023860445,352.35740335973514,7.624698838699918,2,0.6517860369824329,883.8082803579067,214.46432155132104,0
96,8,89.92176239079369,325.1220151316269,1.835347553486896,1,0.7502388393015703,719.3740991263495,195.8073481003709,0
97,14,53.29087846207568,344.710165411689,3.445946100263675,1,0.8088940097504731,746.0722984690595,208.20447768711887,0
98,23,89.16842085789165,392.75366892455423,5.2324150489395995,0,1.1763329918431826,2050.8736797315078,237.74516737430838,0
99,57,108.67092997556901,471.14394192917393,5.741542694016985,1,1.0862256644904955,6194.243008607434,284.98298223511114,0
100,40,64.45757229169767,558.0516728316541,9.264679945188963,2,1.156790192291052,2578.302891667907,338.53687567706805,0
101,21,36.33117786428038,521.6686978257945,5.281788560117014,1,1.0923881560730881,762.9547351498879,315.11393411952355,0
102,16,108.7758782661981,667.8025987331939,4.767184811370907,0,1.1644609479896453,1740.4140522591697,402.5884331644647,0
103,45,93.52488643049783,481.0356651252939,2.7239293828207614,1,0.726808905959492,4208.619889372402,289.71097082830465,0
104,18,65.52857532457384,416.8378122848719,1.8292132090421083,5,1.267239635080945,1179.514355842329,250.83437265454,0
105,47,70.64095893462708,345.1561816802045,4.732655507833588,3,1.20960904908761,3320.125069927473,208.98677121125613,0
106,53,52.78695607500628,349.1441251668963,9.114770383949415,0,0.9252258353251812,2797.708671975333,213.13238325371753,0
107,24,103.4051386488392,464.6845631879106,4.576462547288793,1,1.193996125785026,2481.723327572141,280.6413229316619,0
108,26,64.3056878437871,280.0667029866155,3.4545367244479714,0,1.2431650824281626,1671.9478839384647,169.42183648174847,0
109,25,46.625829249050526,427.47713670303233,5.9041387950050686,2,0.9894028619587754,1165.6457312262633,258.8479375398214,0
110,45,79.27291763024942,397.73621250353386,1.0,2,1.1074431196084875,3567.281293361224,239.04172750212032,0
111,41,57.79973276842921,312.62835321972545,5.158580474711162,2,0.8961709375816076,2369.7890435055974,189.64044412171972,0
112,29,54.399708482737836,273.8571648440582,6.648756368448844,1,1.2639878471654484,1577.5915459993973,166.97380145381445,0
113,15,66.3980159247611,702.966100207821,3.1048816001513995,1,0.909577644297307,995.9702388714164,423.0216127647532,0
114,45,76.72710631000741,232.41146005380506,7.737739538128233,1,1.0627665075459258,3452.7197839503337,142.5419718475343,0
115,1,47.37780488170506,391.8689722784061,6.319365098811737,0,0.9913936342525463,47.37780488170506,237.64912940656833,0
116,25,102.70297850424647,546.7100569788647,7.755842471184103,2,0.8834945507963338,2567.574462606162,331.1283711757925,0
117,7,88.54319424131575,463.48682379139336,2.2473747594014277,0,0.6590581588090115,619.8023596892102,278.9910441785966,0
118,9,67.69274018454537,343.1757332853207,4.638599815967556,2,1.177234022990642,609.2346616609084,207.76087989757943,0
119,24,56.93313027406004,256.9423437345594,6.8442531370564605,1,0.9929100906452943,1366.395126577441,156.90310749555823,0
120,1,73.21549094166672,415.5743731911429,2.0042826139254153,1,1.366345599037159,73.21549094166672,250.1463369602559,0
121,44,92.98870081511444,83.25817010381428,6.894143376859196,0,1.2433440895400756,4091.502835865035,52.712559413032245,0
122,8,89.89168054399359,420.3840472475042,4.640306217464684,3,1.2404840634924934,719.1334443519487,254.0865508354884,0
123,24,96.17008600902356,404.1791904273448,6.879257693855461,1,1.1466801489746372,2308.0820642165654,245.25921733394904,0
124,11,65.39245018039357,528.414631423192,5.434940122783551,3,1.1508479170022619,719.3169519843292,319.2227549030286,0
125,51,20.0,262.79923082986807,7.821652835673954,0,1.0312861735608942,1020.0,160.80819963219042,0
126,17,99.95622395832494,361.1834320184721,2.4161800008247893,1,1.1649031369908747,1699.255807291524,217.6765312114132,0
127,8,71.65607713855296,452.4281976205021,5.658140581858033,0,0.9104172008781682,573.2486171084237,273.72017480504445,0
128,35,88.32332130943324,424.6681310444274,1.9768694432592677,0,0.5116111013825915,3091.3162458301636,255.59162640396013,0
129,35,108.38457509280605,238.88242037074966,5.839076586852148,0,1.1415451641824004,3793.4601282482117,145.66508285719064,0
130,33,123.68817266475364,322.2997923539341,5.655639835725443,2,1.1460279217896658,4081.70969793687,195.64213134665064,0
131,59,62.00357043718359,567.9893872277672,4.429836874555884,3,0.7356822121138429,3658.210655793832,342.5655670864827,0
132,5,77.67919814331289,431.11916623493386,3.4324055502494257,1,1.1027445031980085,388.3959907165644,260.0444619610601,0
133,42,102.3367292121089,200.30606224273245,4.349267990007068,2,1.099648113127652,4298.142626908574,121.9233445416423,0
134,39,58.11441962954009,505.98785760128044,5.1953053398798055,1,1.2158099672219966,2266.4623655520636,305.67083669672013,0
135,58,63.35776812419144,208.08823287366636,5.568373556605289,3,0.9788621666659106,3674.7505512031034,127.08028914684193,0
136,41,63.2392284308225,363.15754028646984,8.864631953086578,1,0.6955954817953189,2592.8083656637227,221.44037695311653,0
137,28,74.43819373183956,467.59318654917735,6.746832965087492,0,0.903203606472055,2084.269424491508,283.2546451155414,0
138,7,70.5975263942006,545.6447056022483,3.8262063584599884,2,0.9024819019370719,494.1826847594042,328.917305904733,0
139,9,63.12409355487351,119.44909148070411,6.158751299132455,2,0.9765467684798421,568.1168419938616,74.13295540807545,0
140,8,55.68485168787481,485.39081289648374,6.762638156961737,4,1.0244233768473259,445.4788135029985,293.9395430006749,0
141,12,91.23880656790584,503.40695680605603,3.688066223487221,2,0.9525383903914889,1094.86567881487,303.5194005730285,0
142,34,101.75662041932235,333.1581438210244,6.404312073085226,1,1.0792130942214733,3459.72509425696,202.45661112184874,0
143,33,104.6542958834483,410.90909073212197,2.0265319310697447,2,0.7803655957169007,3453.591764153794,247.35606721170106,0
144,48,65.37852885231031,50.0,3.615210524875667,0,1.071968165920101,3138.169384910895,31.446084209950268,0
145,55,92.07449344514555,70.24236222305058,2.151538658227389,2,0.848211009339075,5064.097139483005,43.0060327971213,0
146,23,79.72651805455551,533.0239264009905,4.57788592959788,2,0.9597125841839425,1833.709915254777,321.6455102124334,0
147,24,63.58657302773349,335.33257252168374,4.052709034252259,2,0.6342281528715792,1526.0777526656038,202.82062712671114,0
148,37,89.68436437416392,358.4545322197433,4.206088391613237,1,1.1887406162445682,3318.321481844065,216.7551546884913,0
149,35,62.667898919090064,428.16116844328315,6.63095190939357,1,0.9387756879633391,2193.376462168152,259.5490818297273,0
150,44,67.47646794436623,356.0881347067753,5.181164852428916,3,1.0677600979697586,2968.9645895521144,215.72534676503673,0
151,40,47.4654059499274,344.95694397556616,6.600646193151059,3,0.8357659309391403,1898.616237997096,209.61442486260012,0
152,22,65.71557805133548,447.33868742920595,8.252700539696253,2,0.8880434420291067,1445.7427171293807,271.7042926734021,0
153,27,80.0772241802917,220.5356490784734,9.189331849268498,3,0.8067892918254304,2162.0850528678757,135.99712218679144,0
154,35,106.37868991354992,539.1901182232712,4.720391764806806,3,1.0317608631576023,3723.2541469742473,325.4022276398854,0
155,1,67.93009107596626,372.3699970150776,6.06949064477554,1,1.115051780984647,67.93009107596626,225.84979446695678,0
156,35,54.236617058261324,279.32097991109526,4.690481979401746,1,0.7997644623224712,1898.2815970391464,169.46878073841785,0
157,37,104.9473794186825,263.1748378573202,7.028398830459426,1,1.0279841495609745,3883.0530384912527,160.71626224657587,0
158,47,64.90895125831565,405.11822637463877,6.639380223382885,2,0.9510220937288323,3050.720709140836,245.7266879141364,0
159,14,40.0323668771827,363.2370748265948,3.6789221103755025,1,1.0388242448588707,560.4531362805578,219.41381374010706,0
160,3,77.66187470273569,214.13919105774886,3.973258909490659,2,0.8203102539207743,232.98562410820705,130.07281819844556,0
161,1,68.5045305344165,327.77978735462364,7.772092714575089,0,1.0930041401145727,68.5045305344165,199.77670949860422,0
162,5,121.00791285370343,302.8961196540621,3.901659774454055,0,0.9442307353898642,605.0395642685171,183.29833570221888,0
163,26,84.50732068694424,551.4227843825043,4.776409309003354,3,0.9723157964884778,2197.1903378605502,332.7642343531039,0
164,55,72.07315292690328,415.6542897966091,6.35008181806544,2,1.4681057697152275,3964.02341097968,251.9326066051916,0
165,14,56.510055814887934,588.320731404467,4.668848757024824,3,0.6476087563764321,791.140781408431,354.8599783454901,0
166,39,81.60333682385935,314.80309307592904,8.067930358076394,1,1.1080499960719505,3182.5301361305146,192.10902798878797,0
167,27,104.13419900123588,365.0641733507164,7.066212011219681,3,1.0870490267847892,2811.623373033369,221.8649888149177,0
168,9,81.23628366954522,446.3863870282857,3.2316611966120625,1,1.1261081186673403,731.1265530259069,269.12449669561624,0
169,15,58.05140615764108,472.49591326888407,3.8289867769605364,1,1.1171405085107908,870.7710923646163,285.02914267211463,0
170,15,85.77612423503908,486.51892869435585,6.175123082424474,2,1.0386540276494407,1286.6418635255861,294.3814064495833,0
171,26,74.0278621025437,293.4628537079829,4.895952188832081,3,1.0816770405073248,1924.724414666136,178.03609310032257,0
172,42,83.97226206636324,296.83850356112856,1.1188819904746903,2,1.5,3526.835006787256,178.55065493286702,0
173,13,67.90385299631559,357.34956742153884,3.0582342557123043,4,0.9655363842197586,882.7500889521027,215.63303415520824,0
174,51,67.43409451477577,577.7088236902716,5.468190594342211,1,0.9634632945655489,3439.138820253564,348.8125704518999,0
175,32,66.6444040513644,279.91801798821564,6.78109758342442,1,0.7865978034861713,2132.620929643661,170.66324982629916,0
176,39,93.84476302994723,336.76899926120143,6.809694074374207,3,0.8350086804387629,3659.945758167942,204.78527718647055,0
177,49,67.63549449517816,487.5829497307824,8.925673910208298,2,1.0447183385462435,3314.13923026373,296.1200394025528,0
178,52,65.80538537251546,481.1625117698584,3.617077874708876,1,1.0737960758493137,3421.880039370804,290.1443382117986,0
179,32,56.158681968752674,466.65020413815034,3.712731640429301,3,0.977461131118298,1797.0778230000856,281.4752151390619,0
180,4,84.08027603433536,409.70122969351627,4.94934369867966,0,1.1304887787638822,336.3211041373414,247.8004752955816,0
181,30,81.23403604262437,272.18396541403166,1.6480528355581,3,0.9198295659710414,2437.021081278731,163.96960038264223,0
182,37,66.02463551022738,317.1068885317437,4.993849546398141,0,1.4970520358012882,2442.911513878413,192.26167293760548,0
183,23,60.81242584884278,535.178821111474,4.608990297968713,0,1.0305370809608008,1398.685794523384,322.9508887860719,0
184,39,112.52346826455424,492.836479990689,6.58343571705057,1,1.1347771892518292,4388.415262317615,298.3352622812336,0
185,45,37.39113889750324,239.80181106694408,6.923041197122138,0,1.032306244153304,1682.6012503876457,146.6503031190153,0
186,15,84.86344006403442,504.33491556457864,5.714547124084923,1,0.8795461559860938,1272.9516009605163,304.88676818838115,0
187,43,100.82807096432016,557.0534126517202,5.005748741691909,1,0.8985674371512137,4335.607051465767,336.2343470877089,0
188,29,20.0,406.4596946456406,5.728030882927924,1,0.770650626940844,580.0,246.1670291405555,0
189,36,90.88280120152359,451.15374168155284,3.414344261588019,1,0.6555238200074573,3271.780843254849,272.0579827135669,0
190,13,70.59490797007824,521.378222269145,4.834646222395017,2,1.189960680152676,917.7338036110172,314.76079185044495,0
191,32,80.12109728566519,316.51403246051177,5.0335320377444885,0,0.878151108946897,2563.875113141286,191.92183229140485,0
192,7,68.5352407095582,679.5517365545777,4.849829578014214,2,0.9871525090777127,479.74668496690737,409.6709737639523,0
193,59,96.50786891292154,546.769357437584,4.657948060338363,0,1.306551555603796,5693.964265862371,329.92479368668575,0
194,51,82.26238683342714,462.88337766441543,3.7574616248993866,1,1.2337867118125971,4195.381728504784,279.233011248609,0
195,22,77.63439779068632,395.8590586978346,2.948794781507898,1,1.029987659923798,1707.956751395099,238.69495313130392,0
196,28,57.022787860828146,459.3732933536497,4.5898194866314945,1,0.95786520821396,1596.638060103188,277.4599038068424,0
197,2,112.64584467668377,212.7661001602666,6.188699322695956,3,0.9693191418623536,225.29168935336753,130.13513982523833,0
198,42,75.19862039466543,649.8505321491542,1.5251900799211269,1,1.4404999384754746,3158.342056575948,390.52039532146097,0
199,45,120.79611594920918,535.466988813082,4.005436693099087,1,1.0344781530889624,5435.825217714413,322.88236796508886,0
200,57,113.5513877035639,575.6816316162706,9.138192107790136,1,1.5,6472.429099103142,349.0642558128784,0
201,53,39.432980654692386,403.6908596420431,4.614046464513759,2,0.7398747481710073,2089.9479746986963,244.06013437103135,0
202,6,61.9010807839462,356.7652964704447,5.302699504904694,0,1.0093901860684145,371.40648470367717,216.1802576842287,0
203,28,54.26097988050117,319.0831355979669,8.677457627341665,1,1.2331535242616183,1519.3074366540327,194.92086440971678,0
204,28,74.03587837025876,497.62895306161676,5.6388705458435995,1,1.216019811716435,2073.0045943672453,300.83292005530745,0
205,44,78.74328040972324,338.4943504412475,5.684537049824977,3,1.1263189319812439,3464.704338027823,205.37042508467846,0
206,44,79.59852935786861,377.51716801783516,3.179706651887237,0,0.8779374443595197,3502.335291746219,227.782183471456,0
207,20,96.08257352037958,465.56789520102996,5.625646772486378,0,0.7373937633156096,1921.6514704075917,281.59099582961255,0
208,30,104.8716553861774,320.8806019796393,4.970405830623621,2,0.9642377144171409,3146.149661585322,194.51652352003305,0
209,11,94.34975498477277,525.2736116779828,6.849826988650343,0,1.208651226888308,1037.8473048325004,317.9040978022498,0
210,58,63.78129571552506,397.8710706532175,7.554645529356897,3,1.3400045399101352,3699.315151500454,241.74450060367326,0
211,55,59.35952269785121,219.02568180448336,5.0606238200950076,2,1.022169245581772,3264.773748381817,133.43965861072803,0
212,28,75.05523671767872,319.59967854780064,5.764191904368022,2,0.9803763537118511,2101.546628095004,194.06548389042757,0
213,25,83.52239052809323,556.9822539964317,1.2202512975118442,0,1.0417552582608591,2088.0597632023305,334.67745291686373,0
214,39,71.33617308565755,287.5596983965141,1.0,2,1.0440265008245542,2782.1107503406442,172.93581903790846,0
215,33,48.09030327495556,507.28929846851423,7.186384379579261,0,1.2373254427534117,1586.9800080735336,307.2481328329402,0
216,1,88.64119017153601,414.6008124033487,1.0,1,0.9263274334133139,88.64119017153601,249.1604874420092,0
217,57,67.15370462532194,379.39596379250634,5.654672534709995,1,0.9763439793923073,3827.7611636433503,229.89944728938778,0
218,27,66.54974531155914,701.511298093993,4.652689650823265,1,1.0924016904026477,1796.8431234120967,422.7678547167251,0
219,57,73.90774651883814,245.89405084844148,7.462705319236337,3,0.8735536588631949,4212.741551573774,150.5215126367594,0
220,52,70.20202165839677,311.183967401226,4.929649471388239,2,0.8161250440111385,3650.5051262366323,188.6822402292909,0
221,13,67.66997888975797,397.1883917219911,8.604507325635225,1,1.2807154617318712,879.7097255668536,241.75483796344872,0
222,41,49.39749386133621,689.88992704601,4.592203152333589,3,0.9952039490790948,2025.2972483147846,415.7708374885394,0
223,3,72.75505066096683,397.46785878492307,7.292697803867809,2,1.178130878817053,218.26515198290048,241.39779439250094,0
224,39,89.05907583813736,432.91035262665423,2.0035271409920923,2,1.1380555592069612,3473.303957687357,260.54762243238935,0
225,6,80.29288010242578,359.69974004960375,1.0,0,0.7249284019610698,481.7572806145547,216.21984402976224,0
226,8,93.96242878201289,443.0354294274284,4.943575679462737,2,0.8695003929614539,751.6994302561031,267.7986879282421,0
227,27,60.42909955359986,367.1419112036246,2.1988072594876096,1,1.0127588672081245,1631.5856879471962,221.1646696259698,0
228,9,49.43883041764397,483.43871253199063,4.880147004791951,2,0.9518830875094071,444.94947375879576,292.01528632111115,0
229,37,70.08300042044007,492.90247917825934,4.173608831576341,2,1.0489589686499756,2593.071015556283,297.4109310395861,0
230,33,62.71526762902606,371.9073804606161,6.210286559910724,2,1.0371196097003206,2069.60383175786,225.62854290033394,0
231,51,64.79330033584505,264.9423954284723,2.871252064647074,2,1.157121676275105,3304.4583171280974,160.1139380829422,0
232,42,79.23499436162254,411.2283816430883,5.849307936898604,0,0.9912695417798215,3327.869763188147,249.07675216061241,0
233,44,64.93838921790689,568.2546098105399,6.72789867400488,0,1.0138897125975912,2857.289125587903,343.6439253559259,0
234,24,49.99863021587211,300.8007287464949,4.58858999855962,1,0.7125208280046977,1199.9671251809307,182.31587324732078,0
235,15,63.82010544236004,440.0700268471961,5.95646215222296,3,0.879774846685853,957.3015816354006,266.4246009692069,0
236,59,81.80118733721604,255.3111483984859,3.0428621900753834,2,0.8896774118576865,4826.270052895746,154.40383391512168,0
237,54,88.42961202013835,275.22311986281693,4.234689181056893,2,0.9111915608294792,4775.1990490874705,166.82774759011292,0
238,32,88.22845568166694,556.0439002363586,2.3158591434790092,1,0.9257891338666446,2823.310581813342,334.55268379920676,0
239,32,83.48946188495819,482.9840059179136,9.677545062095657,2,1.119994008693421,2671.662780318662,293.66142157558636,0
240,24,71.63813068069511,441.8758156046113,7.457587757821031,0,1.3544146824045795,1719.3151363366828,268.1085244658952,0
241,41,83.09828197918259,121.38720828300461,8.320238555120747,1,0.730035998818801,3407.0295611464862,76.16042039185106,0
242,52,74.15328683603526,333.6528554275952,7.428877881033895,1,0.9599488251739507,3855.970915473834,203.1632644089707,0
